user	topic	link	utterance	category
kreativdenker	art	https://www.youtube.com/watch?v=70NBC3EdkN4	Ich finde es ehrlich gesagt ekelhaft wie ein Mensch durch eine oberflächliche und tendenzielle Berichterstattung deffamiert wird	dissence
kreativdenker	art	https://www.youtube.com/watch?v=70NBC3EdkN4	Kennzeichnet es klarer, wenn ihr schon so tief sinken müsst, um für pure Unterhaltung über verstorbene Menschen herzuziehen	lecture
Samhain88	art	https://www.youtube.com/watch?v=70NBC3EdkN4	Den hätte ich gerne im Dschungelcamp erlebt.	concession
Yvi Green	art	https://www.youtube.com/watch?v=70NBC3EdkN4	Ich bin auch cholerisch, deswegen mag ich ihn und er macht mir auch keine Angst	concession
Yvi Green	art	https://www.youtube.com/watch?v=70NBC3EdkN4	Aber er war zweifellos ein Irrer	concession
Raze	art	https://www.youtube.com/watch?v=70NBC3EdkN4	Die Störung nennt sich Narzissmus	lecture
Raze	art	https://www.youtube.com/watch?v=70NBC3EdkN4	Narzissmus wird leider viel zu selten in den deutschen Medien beim Namen genommen.	dissence
ChrizzAT	art	https://www.youtube.com/watch?v=70NBC3EdkN4	Irgendwie muss ich ihm bewundern das er sich für nichts zu schade ist	concession
Luke Lucky	art	https://www.youtube.com/watch?v=70NBC3EdkN4	Was für ein asozialer Penner.	dissence
Charlotte K	art	https://www.youtube.com/watch?v=70NBC3EdkN4	Ein großes Lob für die musikalische Untermalung der Doku	praise
Tim Diehl	art	https://www.youtube.com/watch?v=70NBC3EdkN4	Warum spricht hier noch niemand über das Koks..?	dissence
Matthias Kern	art	https://www.youtube.com/watch?v=70NBC3EdkN4	Als Schauspieler maßlos überbewertet, als Mensch scheinbar eine Katastrophe	dissence
Matthias Kern	art	https://www.youtube.com/watch?v=70NBC3EdkN4	Schade, das dieser Psychopath so vielen Menschen schaden konnte	dissence
SabuPtolemy	art	https://www.youtube.com/watch?v=70NBC3EdkN4	in einem anderen Beruf hätte er womöglich viel mehr Schaden angerichtet	concession
Agent Metropolis	art	https://www.youtube.com/watch?v=70NBC3EdkN4	Sind wir nicht alle manchmal etwas Kinski ?	concession
Koukz	art	https://www.youtube.com/watch?v=70NBC3EdkN4	Heutzutage wäre er zich mal angezeigt worden und hätte Geldstrafen zahlen müssen bis Hartz 4	insinuation
Koukz	art	https://www.youtube.com/watch?v=70NBC3EdkN4	Und natürlich hätte er niemals irgendwo einen Job gefunden.	insinuation
Janos Audron	art	https://www.youtube.com/watch?v=70NBC3EdkN4	Schrecklicher Typ	dissence
DanielChias67 Chias	art	https://www.youtube.com/watch?v=70NBC3EdkN4	Ein Verbrecher, ein Monster.	dissence
Monika Gniatkowski	art	https://www.youtube.com/watch?v=70NBC3EdkN4	Unmöglicher Mensch.	dissence
Getier2k	art	https://www.youtube.com/watch?v=70NBC3EdkN4	Der Klaus hatte einen an der Waffel.... PUNKT	lecture
Diablo_mufc85	art	https://www.youtube.com/watch?v=70NBC3EdkN4	Er war so bescheuert, dass er sich noch nicht mal über die Konsequenzen im klaren war	insinuation
Urzus	entertainment	https://www.youtube.com/watch?v=JUcS4DrExOo	Mit Abstand das lustigste, was ich je im deutschen Fernsehen hab !	praise
Hattsteiner-Hof TV	entertainment	https://www.youtube.com/watch?v=JUcS4DrExOo	Ich liebe Stromberg! und ich finde dass Christoph Maria Herbst dass so überagend spielt	praise
Mara Dona	entertainment	https://www.youtube.com/watch?v=JUcS4DrExOo	Stromberg ist einige der sehr sehr wenigen Ausnahmen wo alle Staffeln + Film einfach geil sind!	concession
Mara Dona	entertainment	https://www.youtube.com/watch?v=JUcS4DrExOo	Das Niveau bleibt erstklassig komisch und die Story bleibt voll in der Spur!	praise
Mara Dona	entertainment	https://www.youtube.com/watch?v=JUcS4DrExOo	Schaue alles quasi jedes Jahr ein Mal von vorne bis zum Film durch	concession
Overtime Freak	entertainment	https://www.youtube.com/watch?v=JUcS4DrExOo	Ich habe mal im Büro gearbeitet, ich habe diese Typen erlebt, es gibt sie, ich konnte es nicht glauben	concession
Jonathan Schmidt	entertainment	https://www.youtube.com/watch?v=JUcS4DrExOo	So eine Legende der Typ	praise
DieZackigenZackos 47	entertainment	https://www.youtube.com/watch?v=JUcS4DrExOo	Ich LIEBE diese Serie	praise
Fatazo 1997	entertainment	https://www.youtube.com/watch?v=JUcS4DrExOo	Ich checke einfach erst jetzt dass das die deutsche Version von the Office ist	concession
Wotan Asgard	entertainment	https://www.youtube.com/watch?v=JUcS4DrExOo	Für mich das beste an Serie im Deutschen Fernsehen	concession
DerKingChaos	entertainment	https://www.youtube.com/watch?v=JUcS4DrExOo	seh ich anders, aber da darf ja jeder seine eigene Meinung haben	concession
Jens Stender	entertainment	https://www.youtube.com/watch?v=JUcS4DrExOo	Wer braucht diesen Vollidioten?	dissence
Jens Stender	entertainment	https://www.youtube.com/watch?v=JUcS4DrExOo	Und selber bringt der Depp auch nix brauchbares zustande.	dissence
Jens Stender	entertainment	https://www.youtube.com/watch?v=JUcS4DrExOo	Vollpfosten des Jahrhunderts.	dissence
StickyFinger	entertainment	https://www.youtube.com/watch?v=hN7268V_ObU	Eine Super-Comedy Sendung!	praise
StickyFinger	entertainment	https://www.youtube.com/watch?v=hN7268V_ObU	Aber wahrscheinlich würden man diese Art von Humor nicht verstehen	insinuation
Harald Giese	entertainment	https://www.youtube.com/watch?v=hN7268V_ObU	Grausam das Geschreie am Ende!!	dissence
Harald Giese	entertainment	https://www.youtube.com/watch?v=hN7268V_ObU	Ansonsten genial wie immer.	concession
Georg E	entertainment	https://www.youtube.com/watch?v=hN7268V_ObU	Bis zu dem Punkt GENIALE FOLGE	concession
Georg E	entertainment	https://www.youtube.com/watch?v=hN7268V_ObU	Leider reißen die letzten Minuten die ganze Folge runter	dissence
U.C.	entertainment	https://www.youtube.com/watch?v=hN7268V_ObU	Das Geschrei am Ende hat die Folge kaputt gemacht. Furchtbar.	dissence
Wolfgang Folz	entertainment	https://www.youtube.com/watch?v=hN7268V_ObU	Traurig und schön	praise
stinkkaefer	entertainment	https://www.youtube.com/watch?v=hN7268V_ObU	Das Geschreie am Schluss nervt total,keine Weltklasse!	dissence
Markus Wittemann	entertainment	https://www.youtube.com/watch?v=hN7268V_ObU	Das ist absolute Spitzenklasse!!! Wirklich schön!!!	praise
Loo Vinaii	entertainment	https://www.youtube.com/watch?v=hN7268V_ObU	Reine Weltfolge!	praise
KoronaOde	entertainment	https://www.youtube.com/watch?v=hN7268V_ObU	Was ist das für nen Hampelmann da am Ende. Der nervt ja gewaltig	dissence
andreas jung	entertainment	https://www.youtube.com/watch?v=hN7268V_ObU	Unfassbar schöne Folge	praise
Sorta Awesome	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	so unendlich klassisch - zeitlos	praise
MaBo Berlin	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	So geil, wie Harald Schmidt ganz alltägliche Dinge auseinander nehmen und eine mega geile Story draus machen kann	praise
John Snow	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	Das ist Deutschland, super Harald	praise
Der Master	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	Schaue ich immer wieder gerne... und es trifft auch genau so zu, wie die faust aufs auge	concession
H. Celine	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	Schöner Klassiker, hatte ich damals noch live gesehen.	praise
achmett katapulski	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	OBERgeil!!!	praise
Avni Veliji	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	Einfach geil	praise
Titus Tortellini	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	Weltklasse!	praise
frajosa59	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	genau so isses genial!!	praise
1969Iceman	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	so ist es leider :-(	concession
jack dulon	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	Sehr realitätsgetreu dargestellt	praise
Mad9977 Productions	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	ist so was von wahr	praise
Jürgen Naeve	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	immer noch aktuell!	concession
Michael Müller	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	Köstlich	praise
Tomcat	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	so der hammer	praise
Hans Dampf	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	Mein Gott, wie lebensnah.	concession
SilberfuchsAg47	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	Ich hab geschrien und geweint vor Lachen!	concession
Flower_Tower	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	Fantastisch!	praise
Heinz Germany	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	Super,hahahahahaha	praise
Geburtswehe	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	so entlarvend	concession
Duphe	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	grandiose rhetorik.	praise
Duphe	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	das so locker frei runterzureden ist echt schwerstarbeit	concession
Duphe	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	er ist in topform hier.	praise
eL mExx	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	das is ganz gross, hammer!!	praise
FermanWiles	entertainment	https://www.youtube.com/watch?v=4RullCxjJZA	Nie wurde der deutsche Spießer besser karikiert.	praise
Dark Battra	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	Helge muss man einfach beneiden	concession
Dark Battra	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	Er ist nie zur Medienhure geworden wie viele andere	praise
Dark Battra	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	er ist sich und seiner Kunst treu geblieben	praise
Dark Battra	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	er ist immer am Boden geblieben	praise
Dark Battra	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	Danke für den tollen Abend Helge :)	praise
Candymen	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	Super Typ	praise
Candymen	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	Helge Schneider,wo Wahnsinn und Genialität ganz nah beieiander liegen	praise
blasterbeam	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	Hört euch doch mal die Musik an.	lecture
blasterbeam	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	Viele glauben er redet nur oberflächlichen Quatsch, aber der Typ ist ein Genie!	insinuation
E.M.B.	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	 Aber nach dem Film Texas in einem open View in Köln, musste ich das Urteil revidieren	concession
E.M.B.	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	Entertainer der besonderen Art.	praise
EN20ZWANZIG	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	typisches tv total publikium	insinuation
EN20ZWANZIG	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	lacht dann wenn es nicht lustig ist und wenn helge einene raus haut schauen se wie ein auto!	insinuation
Pulverfass	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	Helge ist Kult , einfach top	praise
Jörg Albert	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	wie der Mann Saxophon spielt! Gänsehautentzündung!	praise
Jörg Albert	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	Als ich ihn das erste Mal gesehen hab dachte ich, was für ein Blödsinn!	concession
Jörg Albert	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	Das ist sicher vielen Leuten so gegangen, vielen jetzt noch!	insinuation
Lars Westerhausen	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	pure magic.	praise
danu11	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	was für ein begnadeter Musiker!!! Genial	praise
Michael Treser	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	Genialer Musiker !	praise
mTwsyless	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	was eine geile sau :D	praise
Andy Pipkin	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	Ein toller Mensch...	praise
Fififlirt	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	Großartiger Künstler.	praise
James2013Rhyme	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	sein Können sucht seinesgleichen	praise
Drachenreiterklaus	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	Großartiger Meister der Unterhaltung, einfach großartig!	praise
Der Elite	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	Legende.	praise
Draki	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	"Wahnsinn; wie gechilled und down to earth er ist!"	praise
Draki	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	Helge ist wirklich ein Juwel der deutschen Medienlandschaft.	praise
davidivad1199	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	Ich glaube nicht, dass Helge es nötig hat, im Fernsehen aufzutreten!	insinuation
Delorean 1984	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	Ein spitzen Musiker. :-)	praise
Dynamite1Deluxe	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	Eine lebende Legende !	praise
Adam Mirski	entertainment	https://www.youtube.com/watch?v=zlfuusKRUuM	Helge ist kult und als Jazzer grandios!!!	praise
Nelke Thüringen	entertainment	https://www.youtube.com/watch?v=bcHKA-SSnRw	Bjarne war einfach klasse	praise
So Ra	entertainment	https://www.youtube.com/watch?v=bcHKA-SSnRw	So ein symphatischer Kerl	praise
So Ra	entertainment	https://www.youtube.com/watch?v=bcHKA-SSnRw	Die Beiden zusammen sind ein super Team	praise
Tina bintbina	entertainment	https://www.youtube.com/watch?v=bcHKA-SSnRw	Sehr lustig dieser Bjarne	praise
Tina bintbina	entertainment	https://www.youtube.com/watch?v=bcHKA-SSnRw	Ich kannte ihn gar nicht	concession
Claus-Peter Fuchs	entertainment	https://www.youtube.com/watch?v=bcHKA-SSnRw	Einfach genial die Ina, mach weiter so und deine Gäste sind der Hammer	praise
dancetothemusic99	entertainment	https://www.youtube.com/watch?v=bcHKA-SSnRw	Total sympathische Reaktion	praise
Renate Niebert	entertainment	https://www.youtube.com/watch?v=bcHKA-SSnRw	Die Badekappe von Ina ist aber hässlich	dissence
Björn A.	health	https://www.welt.de/vermischtes/article207213819/Kuriose-Phaenomene-Wie-Corona-unsere-Welt-veraendert.html	Ich kann der teils beängstigenden Ruhe nichts abgewinnen	dissence
oller Mann	health	https://www.welt.de/vermischtes/article207213819/Kuriose-Phaenomene-Wie-Corona-unsere-Welt-veraendert.html	Ich möchte es mir nicht vorstellen.	concession
Johann A.	health	https://www.welt.de/vermischtes/article207213819/Kuriose-Phaenomene-Wie-Corona-unsere-Welt-veraendert.html	Aber der Alltag kommt zurück, ob wir mögen oder nicht. 	concession
Brigitte S.	health	https://www.welt.de/vermischtes/article207213819/Kuriose-Phaenomene-Wie-Corona-unsere-Welt-veraendert.html	Alle reden, niemand agiert mit uns wenigen, bestmöglich eingesetzt umzugehen.	insinuation
Dr. Bob	health	https://www.welt.de/vermischtes/article207213819/Kuriose-Phaenomene-Wie-Corona-unsere-Welt-veraendert.html	Doch, ich bin völlig bei Ihnen und poste das als Arzt hier auch, vielen Dank für Ihren Einsatz!	praise
Sokrat3s	science	https://www.zeit.de/kultur/2020-04/john-conway-mathematiker-game-of-life-nachruf	Ein schöner Gedenkartikel, vielen Dank dafür!	praise
superidee	science	https://www.zeit.de/kultur/2020-04/john-conway-mathematiker-game-of-life-nachruf	Ich habe noch nie von ihm gehört, und ich bin sicher nicht die Einzige, die über sein weiteres Werk jetzt, nach der Lektüre dieses Artikels, zu lesen motiviert ist	concession
AlexFromTheWoods	science	https://www.zeit.de/kultur/2020-04/john-conway-mathematiker-game-of-life-nachruf	John Conway und sein Game of Life haben mich in meinem Mathematikstudium durchaus geprägt	concession
AlexFromTheWoods	science	https://www.zeit.de/kultur/2020-04/john-conway-mathematiker-game-of-life-nachruf	Es erfüllt mich mit Trauer	concession
Dritter Benutzername	science	https://www.zeit.de/kultur/2020-04/john-conway-mathematiker-game-of-life-nachruf	Sehr angenehmer und ruhiger Typ	praise
Zeitnahe Antwort	science	https://www.zeit.de/kultur/2020-04/john-conway-mathematiker-game-of-life-nachruf	Und Ihr klug zum Artikel gewähltes Avatarbild, sehr schön!	praise
PeterKai	science	https://www.zeit.de/kultur/2020-04/john-conway-mathematiker-game-of-life-nachruf	Ein schöner Nachruf - er ist dem Meister würdig!	praise
Wüstenfux	science	https://www.zeit.de/kultur/2020-04/john-conway-mathematiker-game-of-life-nachruf	Ein toller Mathematiker.	praise
Cele	science	https://www.zeit.de/kultur/2020-04/john-conway-mathematiker-game-of-life-nachruf	Trauriger Anlass, aber trotzdem danke für den Artikel	concession
Cele	science	https://www.zeit.de/kultur/2020-04/john-conway-mathematiker-game-of-life-nachruf	Auf diese Weise kriegen Mathenoobs (wie ich) Infos über dieses extrem coole Phänomen	concession
JuliusU995	health	https://www.zeit.de/2020/16/corona-krise-weltweit-angst-stillstand-ausnahmezustand	Trauig aber auch tapfer wie Menschen diese Krise durch/erleben	praise
Deadend12	health	https://www.zeit.de/2020/16/corona-krise-weltweit-angst-stillstand-ausnahmezustand	Über die, denen es richtig übel geht will wahrscheinlich keiner lesen.	insinuation
HaseImPfeffer	health	https://www.zeit.de/2020/16/corona-krise-weltweit-angst-stillstand-ausnahmezustand	Ansonsten eine ziemlich dämliche Idee.	dissence
HaseImPfeffer	health	https://www.zeit.de/2020/16/corona-krise-weltweit-angst-stillstand-ausnahmezustand	Googeln Sie doch mal - Sie könnten erstaunt sein	lecture
IIDonOllill	music	https://www.youtube.com/watch?v=RacxNskxySo	Hennings Tanzeinlagen lassen mich an meiner soliden Heterosexualität zweifeln	concession
Cansu Erna	music	https://www.youtube.com/watch?v=ZsGBM0vDorI	ich kann diese Loredana Capital Bra Mist nicht mehr in den Charts hören	dissence
Cansu Erna	music	https://www.youtube.com/watch?v=ZsGBM0vDorI	Warum ist sowas nicht in den Charts oder in den Trends	dissence
Dawid Agostini	entertainment	https://www.youtube.com/watch?v=hfewnK7SaEk	Hut ab vor den Eltern	praise
LottasMommy	entertainment	https://www.youtube.com/watch?v=hfewnK7SaEk	Ich bin jedenfalls sehr erstaunt über die Menschen in Conchitas Heimatort	concession
delmond trion	entertainment	https://www.youtube.com/watch?v=hfewnK7SaEk	Der ewige Kotzbrocken Sido	dissence
